,id,en,fr,rating,tips,tips_groups,steps,fivefold,step_facts,step_emotions,step_needs,step_proposals,tip_morality,tip_positivebias,tip_interpretation,tip_comparison,tip_labelling,tip_generalisation,tip_duality,tip_reproach,tip_deserves,tip_denial,tip_sacrifice,tip_unavailable,tip_unsolicited,tip_provocation,tip_fact,tip_selfempathy,tip_empathy,tip_dialogue,tip_clarity,tip_activity,tip_demand,tip_person,tip_who,tip_location,tip_where,tip_time,tip_when,tip_action,tip_what,tip_objective,tip_why,tip_thismany,tip_howmany,tip_positive,tip_negative,tip_realistic,tip_unrealistic,tip_feeling,tip_need,group_empathy,group_negative,group_feeling,group_fault,group_unsolicited,group_need,group_realistic,group_precise,group_unprecise,group_unrealistic,group_provocation,group_positivebias,group_judgemental,group_demanding,group_fact,group_positive
8901,8899,You don't care about my feelings,Tu ne tiens pas compte de mes sentiments,2,reproach,fault,"facts,emotions",5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8902,8900,You don't care about my friends,Tu ne t'intéresses pas à mes amis,2,reproach,fault,facts,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8903,8901,you don't care about my gifts,Tu te fout de mes cadeaux.,1,reproach,fault,facts,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8904,8902,You don't care about others,Tu ne te soucie pas des autres,1,"generalisation,reproach","judgemental,fault","facts,emotions,needs",3,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8905,8903,You don't care about the truth,Tu n'accorde aucune importance à la vérité,1,reproach,fault,facts,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8906,8904,You don't care enough,Tu n'es pas assez attentionné,2,"deserves,reproach",fault,facts,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8907,8905,"You don't care if the living room is ugly and old, you have no taste anyway.","Toi tu t'en fout que le salon soit moche et vieillot, de toutes façons tu n'as aucun goût.",1,"deserves,reproach",fault,facts,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8908,8906,You don't deserves any attention,Tu ne mérites pas qu'on fasse attention à toi,0,"deserves,reproach",fault,facts,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8909,8907,You don't deserves anything,Tu n'as aucun mérite,0,"deserves,reproach",fault,facts,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8910,8908,You don't deserves everything I do for you,Tu ne mérites pas tout ce que je fais pour toi,0,"deserves,reproach",fault,facts,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8911,8909,You don't deserves me,Tu ne me mérites pas,0,"deserves,morality","judgemental,fault",facts,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8912,8910,You don't deserves my interest,Tu ne mérite pas que je m'intéresse à toi,0,"deserves,morality","judgemental,fault",facts,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8913,8911,You don't deserves to be cared about.,Tu ne mérites pas qu'on s'intéresse à toi.,0,"deserves,morality","judgemental,fault",facts,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8914,8912,You don't do anything,Tu fous rien,1,"generalisation,provocation","provocation,judgemental",facts,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8915,8913,You don't do the things I want you to do.,Tu ne fais pas les choses que j'aimerai que tu fasses.,1,"generalisation,reproach","judgemental,fault","facts,emotions",1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8916,8914,You don't do what I ask.,Tu ne fais pas ce que je te demande.,1,"generalisation,reproach","judgemental,fault",facts,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8917,8915,You don't do what you should do for me.,Tu ne fais pas ce que tu devrais faire pour moi.,1,"generalisation,reproach","judgemental,fault",facts,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8918,8916,you don't even comfort me,tu ne me consoles même pas,2,"generalisation,morality",judgemental,facts,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8919,8917,You don't even know how to turn on a washing machine.,Tu ne sais même pas comment allumer une machine à laver.,2,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8920,8918,You don't even know what you want,Tu ne sais même pas ce que tu veux,2,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8921,8919,you don't even realise how you talk to me every day,tu ne te rends même plus compte de la façon dont tu me parles au quotidien,2,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8922,8920,you don't even realise it anymore,tu ne te rends même plus compte,1,"generalisation,morality",judgemental,facts,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8923,8921,You don't even see me,Tu ne me vois même pas,1,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8924,8922,You don't even try to understand me,Tu n'essayes même pas de me comprendre,1,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8925,8923,You don't even understand the basics,Tu ne comprends même pas les bases,1,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8926,8924,You don't explain well,Tu explique mal,2,"generalisation,morality",judgemental,facts,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8927,8925,You don't feel confortable with me,Tu ne te sens pas à l'aise avec moi,3,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8928,8926,"You don't feel like a child anymore, do you?","Toi, tu n'as plus l'impression d'être une enfant, c'est ça ?",3,empathy,empathy,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8929,8927,You don't feel other people emotions,Tu ne ressens pas les émotions des autres,2,"generalisation,morality",judgemental,facts,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8930,8928,You don't get chores done right away,Tu ne fais pas les tâches ménagères tout de suite,2,morality,judgemental,facts,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8931,8929,You don't get it,Tu capte rien,0,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8932,8930,You don't get it...,T'as rien compris quoi...,1,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8933,8931,You don't give a damn,Tu t'en fous royalement,1,"generalisation,provocation","provocation,judgemental",facts,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8934,8932,you don't give a fuck anymore,tu n'en as plus rien à foutre,1,"generalisation,provocation","provocation,judgemental",facts,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8935,8933,you don't give a shit about me,tu n'en as rien à foutre de moi,1,"generalisation,provocation","provocation,judgemental",facts,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8936,8934,You don't give me any freedom,Tu ne me laisses aucune liberté,1,"generalisation,reproach","judgemental,fault",facts,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8937,8935,Are you always so work-shy by any chance?,Tu n'aurais pas un poil dans la main par hasard?,1,"generalisation,morality",judgemental,facts,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8938,8936,you don't have confidence in yourself,tu n'as pas confiance en toi,2,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8939,8937,You don't have enough faith in me.,Tu n'as pas assez confiance en moi.,1,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8940,8938,You don't have faith in yourself.,Tu n'a pas foi en toi.,1,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8941,8939,You don't have such a good imagination,Tu n'as pas une très bonne imagination,2,"generalisation,provocation","provocation,judgemental",facts,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8942,8940,You don't have the balls to pull this off.,Tu n'as pas les couilles nécessaires pour mener cette opération à bien.,0,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8943,8941,You don't have the capacity to understand,Tu n'as pas les capacités necessaires pour comprendre,0,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8944,8942,you don't have the intelligence,tu n'as pas l'intelligence requise,0,"generalisation,morality",judgemental,facts,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8945,8943,You don't have the reasoning ability to generate relevant ideas.,Tu n'as pas la capacité de raisonnement nécessaire pour générer des idées pertinentes.,0,"generalisation,morality",judgemental,facts,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8946,8944,"You don't have the right mind to talk to me, go calm down somewhere else.","Tu n'as pas l'esprit assez clair pour me parler, va te calmer ailleurs.",1,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8947,8945,You don't have the right mindset to grow in this company.,Tu n'as pas le bon mindset pour évoluer dans cette entreprise.,0,"generalisation,morality",judgemental,facts,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8948,8946,you don't have the right priorities,tu n'as pas les bonnes priorités,2,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8949,8947,you don't have the skills,tu n'as pas les compétences requises,1,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8950,8948,You don't have the skills that I have.,Tu n'as pas les capacités que moi j'ai.,0,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8951,8949,You don't have the skills to judge it,Tu n'a pas les compétences pour en juger,1,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8952,8950,you don't have time to deal with it,tu n'as pas le temps de gérer ça,2,"generalisation,morality",judgemental,facts,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8953,8951,you don't have time to waste on it,tu n'as pas de temps à perdre avec ça,2,"generalisation,morality",judgemental,facts,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8954,8952,You don't have to worry about the things you can't do anything about.,Tu ne dois pas te soucier des choses pour lesquelles tu es impuissant.,2,"morality,unsolicited","judgemental,unsolicited",facts,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8955,8953,you don't have to yell,tu n'es pas obligé de gueuler,2,"morality,unsolicited","judgemental,unsolicited",facts,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8956,8954,You don't hear me when I talk to you.,Tu ne m'entends pas quand je te parle.,2,"generalisation,morality",judgemental,facts,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8957,8955,You don't know anything,Tu n'y connais rien,2,"generalisation,morality",judgemental,facts,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8958,8956,You don't know anything about me,Tu ne sais rien de moi.,1,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8959,8957,You don't know how much you piss me off...,Tu ne peux pas savoir à quel point tu me saoule...,1,"morality,generalisation",judgemental,"facts,emotions",5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8960,8958,You don't know how to control your anger.,Tu ne sais pas maitriser ta colère.,2,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8961,8959,You don't know how to control yourself.,Tu ne sais pas te maîtriser.,1,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8962,8960,You don't know how to deal with me,Tu ne sais pas t'y prendre avec moi,1,"generalisation,morality",judgemental,facts,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8963,8961,You don't know how to deal with people,Tu ne sais pas y faire avec les autres,2,"generalisation,morality",judgemental,facts,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8964,8962,You don't know how to deal with stressful situations other than by getting angry,Tu ne sais pas gérer les sitations stressantes autrement qu'en te mettant en colère,1,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8965,8963,You don't know how to deal with your emotions.,Tu ne sais pas gérer tes émotions.,2,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8966,8964,You don't know how to do,Tu ne sais pas faire,2,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8967,8965,You don't know how to do it,Tu ne sais pas t'y prendre,2,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8968,8966,You don't know how to do it properly because you don't have the necessary experience.,Tu ne sais pas t'y prendre correctement par ce que tu n'as pas l'expérience nécessaire.,2,"generalisation,morality",judgemental,facts,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8969,8967,"You don't know how to do it, so what the hell...","Tu ne sais pas y faire alors bon, quoi...",1,"generalisation,morality",judgemental,facts,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8970,8968,You don't know how to do the right thing,Tu ne sais pas faire ce qu'il faut faire,1,"generalisation,morality",judgemental,facts,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8971,8969,You don't know how to follow a schedule,Tu ne sais pas suivre un programme.,2,"generalisation,morality",judgemental,facts,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8972,8970,You don't know how to get things done on time...,Tu ne sais pas faire les choses en temps et en heure...,1,"generalisation,morality",judgemental,facts,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8973,8971,You don't know how to handle it,tu ne sais pas t'y prendre,2,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8974,8972,You don't know how to handle stressful situations,Tu ne sais pas gérer les sitations stressantes,2,"generalisation,morality",judgemental,facts,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8975,8973,You don't know how to handle this kind of situation,Tu ne sais pas gérer ce genre de sitation,2,"generalisation,morality",judgemental,facts,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8976,8974,You don't know how to learn properly,Tu ne sais pas apprendre correctement,2,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
